City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
387,Saint-Pierre,RE,2021-05-27 02:30:12,-21.3393,55.4781,69.48,80,1,8.05
388,Bo Rai,TH,2021-05-27 02:30:12,12.5728,102.5371,85.1,80,96,4.76
389,Mitsamiouli,KM,2021-05-27 02:30:12,-11.3847,43.2844,77.61,64,7,8.37
390,Turinsk,RU,2021-05-27 02:30:13,58.0458,63.696,48.99,61,48,12.62
391,Richards Bay,ZA,2021-05-27 02:30:13,-28.783,32.0377,62.74,92,30,4.79
392,Namibe,AO,2021-05-27 02:30:13,-15.1961,12.1522,72.86,61,0,3.56
393,Ambatondrazaka,MG,2021-05-27 02:30:14,-17.8333,48.4167,55.6,98,35,2.1
394,Ordynskoye,RU,2021-05-27 02:30:14,54.3656,81.8994,72.66,60,96,14.16
395,Dingle,PH,2021-05-27 02:30:14,10.9995,122.6711,89.92,58,56,5.55
396,Gornyye Klyuchi,RU,2021-05-27 02:30:15,45.25,133.5,66.76,45,100,1.9
397,Barra Patuca,HN,2021-05-27 02:30:15,15.8,-84.2833,80.08,83,85,10.11
398,Norman Wells,CA,2021-05-27 02:30:15,65.282,-126.8329,46.44,76,75,10.36
399,Laguna,US,2021-05-27 02:30:16,38.421,-121.4238,87.31,28,1,8.01
400,Jalalpur Pirwala,PK,2021-05-27 02:30:16,29.5069,71.2192,101.23,11,0,8.97
401,Saiha,IN,2021-05-27 02:30:09,22.4833,92.9667,86.34,41,79,4.41
402,Tazovskiy,RU,2021-05-27 02:30:17,67.4667,78.7,30.9,75,89,6.51
403,Yurimaguas,PE,2021-05-27 02:30:17,-5.9,-76.0833,77.0,80,95,0.72
404,Makhachkala,RU,2021-05-27 02:26:48,42.9764,47.5024,57.02,74,25,3.65
405,Mount Isa,AU,2021-05-27 02:29:21,-20.7333,139.5,71.37,21,2,13.8
406,Guerrero Negro,MX,2021-05-27 02:30:17,27.9769,-114.0611,61.88,86,47,13.96
407,Luanda,AO,2021-05-27 02:29:14,-8.8368,13.2343,71.98,86,3,8.57
408,Casteltermini,IT,2021-05-27 02:30:18,37.5405,13.6445,61.92,44,30,3.76
409,Sao Miguel Do Tapuio,BR,2021-05-27 02:30:18,-5.5036,-41.3233,70.93,61,11,4.38
410,Oksfjord,NO,2021-05-27 02:30:19,70.2396,22.3479,41.07,70,97,4.03
411,Vuktyl,RU,2021-05-27 02:30:19,63.8567,57.3094,39.61,45,30,11.23
412,Bilibino,RU,2021-05-27 02:30:19,68.0546,166.4372,53.04,46,18,8.88
413,Tongliao,CN,2021-05-27 02:30:20,43.6125,122.2653,71.01,22,4,7.45
414,Asyut,EG,2021-05-27 02:30:20,27.181,31.1837,77.18,29,0,7.99
415,Nemuro,JP,2021-05-27 02:28:54,43.3236,145.575,66.63,78,20,7.54
416,Atlantic City,US,2021-05-27 02:30:21,39.3643,-74.4229,73.49,86,20,15.39
417,Barbatesti,RO,2021-05-27 02:30:21,45.1833,24.1167,49.89,97,100,2.21
418,Seguin,US,2021-05-27 02:30:21,29.5688,-97.9647,83.32,83,40,5.99
419,Harnosand,SE,2021-05-27 02:28:13,62.6323,17.9379,48.2,81,100,23.91
420,Lasa,IT,2021-05-27 02:30:22,46.6166,10.7002,54.48,94,46,4.12
421,Pasighat,IN,2021-05-27 02:30:22,28.0667,95.3333,75.51,99,100,1.14
422,Cidreira,BR,2021-05-27 02:27:45,-30.1811,-50.2056,57.07,74,100,6.87
423,Flin Flon,CA,2021-05-27 02:30:06,54.7682,-101.865,37.36,49,4,4.45
424,Buckeye,US,2021-05-27 02:29:06,33.3703,-112.5838,95.11,10,74,15.5
425,Gorontalo,ID,2021-05-27 02:30:23,0.5412,123.0595,89.31,59,10,6.62
426,La Ronge,CA,2021-05-27 02:30:24,55.1001,-105.2842,46.65,42,1,6.91
427,Sarangani,PH,2021-05-27 02:30:24,5.4033,125.4636,84.36,72,98,11.3
428,Saint-Georges,GD,2021-05-27 02:30:24,12.0564,-61.7485,79.56,82,84,12.59
429,Mayo,US,2021-05-27 02:30:25,38.8876,-76.5119,72.23,92,90,1.01
430,Neiafu,TO,2021-05-27 02:30:25,-18.65,-173.9833,75.88,88,75,2.3
431,Matiri,TZ,2021-05-27 02:30:25,-10.75,34.9,50.58,78,0,2.57
432,Petropavlovsk-Kamchatskiy,RU,2021-05-27 02:27:50,53.0452,158.6483,43.39,81,75,3.83
433,Wamba,NG,2021-05-27 02:30:26,8.9333,8.6,73.99,85,100,0.87
434,Ust-Nera,RU,2021-05-27 02:29:37,64.5667,143.2,50.9,51,100,6.55
435,Urucui,BR,2021-05-27 02:30:26,-7.2294,-44.5561,73.99,51,0,2.98
436,Mumford,GH,2021-05-27 02:30:27,5.2618,-0.759,79.25,87,98,9.89
437,Hegang,CN,2021-05-27 02:30:27,47.4,130.3667,62.1,50,44,4.81
438,Perbaungan,ID,2021-05-27 02:30:27,3.5679,98.956,77.11,92,100,4.61
439,Nome,US,2021-05-27 02:30:28,64.5011,-165.4064,65.1,29,1,6.91
440,Lisala,CD,2021-05-27 02:30:28,2.15,21.5167,70.57,91,98,0.51
441,Bocaiuva,BR,2021-05-27 02:30:28,-17.1078,-43.815,67.14,81,34,3.06
442,Abu Samrah,SY,2021-05-27 02:29:53,35.3029,37.1841,69.55,39,0,5.3
443,Las Vegas,US,2021-05-27 02:26:24,36.175,-115.1372,92.08,9,1,13.8
444,Walvis Bay,NA,2021-05-27 02:30:29,-22.9575,14.5053,67.15,39,1,5.73
445,Yinchuan,CN,2021-05-27 02:30:29,38.4681,106.2731,82.74,9,0,12.44
446,Christchurch,NZ,2021-05-27 02:26:39,-43.5333,172.6333,58.03,72,1,7.0
447,Kimry,RU,2021-05-27 02:30:30,56.8667,37.35,50.22,92,71,4.79
448,Husavik,IS,2021-05-27 02:30:31,66.0449,-17.3389,39.11,78,32,10.74
449,Dubti,ET,2021-05-27 02:30:31,11.7361,41.0853,84.15,51,84,7.87
450,Dwarka,IN,2021-05-27 02:30:31,22.2394,68.9678,84.9,76,92,17.11
451,Peniche,PT,2021-05-27 02:30:32,39.3558,-9.3811,63.73,88,100,13.82
452,Weligama,LK,2021-05-27 02:27:13,5.9667,80.4167,79.93,83,100,20.54
453,Bonthe,SL,2021-05-27 02:30:32,7.5264,-12.505,79.95,83,100,4.5
454,Shelburne,CA,2021-05-27 02:29:43,44.0787,-80.2041,57.27,75,96,15.88
455,Lerwick,GB,2021-05-27 02:30:33,60.1545,-1.1494,48.2,84,100,14.2
456,Guasdualito,VE,2021-05-27 02:30:33,7.2424,-70.7324,75.2,100,70,2.3
457,Havre-Saint-Pierre,CA,2021-05-27 02:30:33,50.2334,-63.5986,52.39,93,90,2.3
458,Upata,VE,2021-05-27 02:30:34,8.0086,-62.3989,73.18,90,100,4.79
459,Orotukan,RU,2021-05-27 02:30:34,62.2667,151.7,44.28,63,100,17.56
460,Urumqi,CN,2021-05-27 02:30:34,43.801,87.6005,83.35,16,0,1.7
461,Pangnirtung,CA,2021-05-27 02:30:35,66.1451,-65.7125,21.24,88,100,5.53
462,Gizo,SB,2021-05-27 02:30:35,-8.103,156.8419,80.82,84,98,21.97
463,Poli,TZ,2021-05-27 02:30:35,-3.3333,36.8,52.52,94,71,2.08
464,Caltzontzin,MX,2021-05-27 02:30:36,19.4285,-102.0051,74.84,34,100,3.6
465,Dyersburg,US,2021-05-27 02:30:36,36.0345,-89.3856,76.89,88,0,0.0
466,Winnemucca,US,2021-05-27 02:30:36,40.973,-117.7357,71.65,14,1,3.69
467,Pangai,TO,2021-05-27 02:30:37,-19.8,-174.35,78.91,73,75,8.05
468,Svetlyy,RU,2021-05-27 02:30:37,54.675,20.1347,50.05,97,68,10.22
469,Touros,BR,2021-05-27 02:29:02,-5.1989,-35.4608,74.3,86,37,12.01
470,Minbu,MM,2021-05-27 02:30:38,20.1833,94.8833,88.23,57,51,12.66
471,San Eduardo,PH,2021-05-27 02:30:38,12.1679,125.4503,86.05,70,100,6.93
472,Gambela,ET,2021-05-27 02:30:38,8.25,34.5833,71.76,92,81,3.67
473,Acajutla,SV,2021-05-27 02:30:39,13.5928,-89.8275,82.22,76,100,1.92
474,Muros,ES,2021-05-27 02:28:17,42.7762,-9.0603,59.23,73,91,6.15
475,Taltal,CL,2021-05-27 02:30:39,-25.4,-70.4833,65.61,66,95,2.62
476,Vestmanna,FO,2021-05-27 02:30:40,62.1564,-7.1664,34.72,87,59,9.75
477,Aras,ES,2021-05-27 02:30:40,42.5617,-2.356,51.71,80,0,3.42
478,Westport,US,2021-05-27 02:28:55,41.1415,-73.3579,73.18,87,40,3.0
479,Wanxian,CN,2021-05-27 02:30:40,30.8039,108.3897,75.79,74,100,3.98
480,Port Blair,IN,2021-05-27 02:30:41,11.6667,92.75,84.72,78,83,15.75
481,Upington,ZA,2021-05-27 02:30:41,-28.4478,21.2561,61.18,36,0,8.05
482,Masakin,TN,2021-05-27 02:30:42,35.7292,10.5808,71.8,59,53,8.12
483,Ancud,CL,2021-05-27 02:30:27,-41.8697,-73.8203,57.42,95,100,23.13
484,Patacamaya,BO,2021-05-27 02:30:42,-17.2333,-67.9167,44.69,73,100,5.32
485,Oparino,RU,2021-05-27 02:30:42,59.8518,48.2783,45.0,64,98,4.63
486,Sijunjung,ID,2021-05-27 02:30:43,-0.6876,100.9537,80.56,86,97,1.92
487,Blieskastel,DE,2021-05-27 02:30:43,49.2372,7.2562,48.85,100,75,5.32
488,Mersing,MY,2021-05-27 02:30:43,2.4312,103.8405,85.91,84,40,0.0
489,North Bend,US,2021-05-27 02:30:44,43.4065,-124.2243,61.25,72,1,9.22
490,Yulara,AU,2021-05-27 02:30:27,-25.2406,130.9889,58.84,44,100,19.57
491,Hirara,JP,2021-05-27 02:30:44,24.8,125.2833,89.87,74,75,20.71
492,Irbeyskoye,RU,2021-05-27 02:30:44,55.6428,95.4522,56.86,44,69,6.26
493,Veshenskaya,RU,2021-05-27 02:30:45,49.6303,41.7334,59.76,77,80,6.62
494,Constantine,DZ,2021-05-27 02:28:04,36.365,6.6147,65.61,68,75,3.44
495,Canberra,AU,2021-05-27 02:30:03,-35.2835,149.1281,58.75,54,4,7.0
496,Nombre De Jesus,HN,2021-05-27 02:30:46,15.35,-86.6833,72.43,97,100,2.33
497,Impfondo,CG,2021-05-27 02:30:46,1.6381,18.0667,70.99,96,66,1.28
498,Leua,SK,2021-05-27 02:30:46,48.2156,18.6071,51.49,88,10,2.59
499,Palana,RU,2021-05-27 02:30:47,59.1167,159.9667,38.64,73,93,12.57
500,Chara,RU,2021-05-27 02:30:47,56.9064,118.2631,41.85,96,100,3.4
501,Tomatlan,MX,2021-05-27 02:30:47,19.9333,-105.25,75.27,78,5,1.36
502,Puerto Madero,MX,2021-05-27 02:30:48,14.7208,-92.4215,82.6,89,75,0.0
503,Migori,KE,2021-05-27 02:30:48,-1.0634,34.4731,60.42,85,76,6.58
504,Blagoyevo,RU,2021-05-27 02:30:48,63.3667,47.9167,39.22,51,91,4.05
505,Manubul,PH,2021-05-27 02:30:49,5.4732,120.7986,82.51,75,84,4.27
506,Kuandian,CN,2021-05-27 02:30:49,40.7286,124.7847,66.79,46,4,3.24
507,Lincoln,US,2021-05-27 02:29:39,40.8,-96.667,80.51,39,20,10.36
508,Janakpur,NP,2021-05-27 02:26:40,26.7183,85.9065,77.13,79,100,17.56
509,Yanam,IN,2021-05-27 02:29:34,16.7333,82.2167,90.0,44,82,10.07
510,Nakusp,CA,2021-05-27 02:30:50,50.2499,-117.8023,68.34,45,99,3.44
511,Olga,RU,2021-05-27 02:30:50,43.7444,135.2892,45.81,94,100,9.53
512,Sola,VU,2021-05-27 02:30:51,-13.8833,167.55,77.31,64,98,14.97
513,Coihaique,CL,2021-05-27 02:28:54,-45.5752,-72.0662,44.55,93,90,6.91
514,Boende,CD,2021-05-27 02:30:51,-0.2167,20.8667,71.83,79,69,2.04
515,Sabang,ID,2021-05-27 02:30:51,5.8933,95.3214,84.06,72,100,19.51
516,Maposeni,TZ,2021-05-27 02:30:52,-10.5833,35.4,52.16,90,2,1.01
517,Manavalakurichi,IN,2021-05-27 02:30:52,8.1333,77.3,77.09,88,100,15.95
518,Puebloviejo,CO,2021-05-27 02:30:53,10.9938,-74.2844,85.1,70,61,6.29
519,Bhowali,IN,2021-05-27 02:30:53,29.3833,79.5167,72.88,44,17,2.73
520,Samarai,PG,2021-05-27 02:27:35,-10.6167,150.6667,81.37,65,63,14.65
521,Leningradskiy,RU,2021-05-27 02:30:54,69.3833,178.4167,36.05,80,21,5.93
522,Tazmalt,DZ,2021-05-27 02:30:54,36.3868,4.3989,66.6,74,82,1.32
523,Los Andes,CL,2021-05-27 02:30:54,-32.8337,-70.5983,61.92,22,0,2.73
524,Rangoon,MM,2021-05-27 02:30:55,16.8053,96.1561,80.56,83,75,4.97
525,Port Hardy,CA,2021-05-27 02:30:55,50.6996,-127.4199,48.38,87,90,13.8
526,Brae,GB,2021-05-27 02:30:55,60.3964,-1.353,48.11,84,100,13.98
527,Roebourne,AU,2021-05-27 02:30:56,-20.7833,117.1333,79.72,44,98,20.29
528,Hokitika,NZ,2021-05-27 02:30:56,-42.7167,170.9667,50.27,77,100,5.14
529,Mokolo,CM,2021-05-27 02:30:56,10.7398,13.8019,78.03,49,5,2.1
530,Wum,CM,2021-05-27 02:30:57,6.3833,10.0667,64.83,91,100,4.59
531,Conceicao Da Barra,BR,2021-05-27 02:30:57,-18.5933,-39.7322,72.25,91,38,4.5
532,Chernyshevskiy,RU,2021-05-27 02:30:58,63.0128,112.4714,56.62,53,100,3.2
533,Tabas,IR,2021-05-27 02:30:58,33.5959,56.9244,77.32,39,0,5.32
534,Pontes E Lacerda,BR,2021-05-27 02:26:35,-15.2261,-59.3353,78.69,63,97,2.73
535,Okhotsk,RU,2021-05-27 02:30:59,59.3833,143.3,43.5,77,100,8.14
536,Mutoko,ZW,2021-05-27 02:30:59,-17.397,32.2268,45.21,62,0,3.0
537,Marzuq,YE,2021-05-27 02:30:59,14.4,46.4667,72.82,62,93,5.82
538,Belokurikha,RU,2021-05-27 02:31:00,51.9959,84.9896,84.6,38,50,8.55
539,Nenjiang,CN,2021-05-27 02:31:00,49.1833,125.2167,59.36,47,67,6.44
540,Tefe,BR,2021-05-27 02:30:06,-3.3542,-64.7114,73.63,97,44,2.3
541,Pacifica,US,2021-05-27 02:31:01,37.6138,-122.4869,70.56,81,20,3.0
542,Chatra,IN,2021-05-27 02:31:01,24.2167,84.8667,73.38,95,100,19.64
543,Manono,CD,2021-05-27 02:31:02,-7.3,27.4167,63.81,60,4,2.44
544,Yablonovo,RU,2021-05-27 02:31:02,50.8523,37.3574,62.46,73,95,4.88
545,Mackenzie,CA,2021-05-27 02:29:07,55.2999,-123.1698,46.62,87,90,2.3
546,Malindi,KE,2021-05-27 02:31:02,-3.2175,40.1191,75.2,85,9,13.35
547,Yar-Sale,RU,2021-05-27 02:31:03,66.8333,70.8333,36.41,52,14,8.25
548,Nizhnevartovsk,RU,2021-05-27 02:31:03,60.9344,76.5531,42.82,93,75,20.13
549,Orai,IN,2021-05-27 02:31:04,25.9833,79.4667,90.93,47,99,12.44
550,Laurel,US,2021-05-27 02:27:19,39.0993,-76.8483,71.53,94,40,5.01
551,Tynda,RU,2021-05-27 02:31:04,55.1667,124.7167,40.91,89,100,1.07
552,Storforshei,NO,2021-05-27 02:31:04,66.4043,14.5233,45.66,88,100,2.82
553,Abha,SA,2021-05-27 02:31:05,18.2164,42.5053,64.65,32,0,2.62
554,Kanker,IN,2021-05-27 02:31:05,20.2719,81.4931,92.41,26,100,10.4
555,Kortkeros,RU,2021-05-27 02:31:05,61.8106,51.5806,37.4,44,32,2.44
556,Labuan,MY,2021-05-27 02:31:06,5.2767,115.2417,89.76,70,20,3.0
557,Trinidad,BO,2021-05-27 02:31:06,-14.8333,-64.9,72.01,83,1,3.02
558,Mnogovershinnyy,RU,2021-05-27 02:31:07,53.9353,139.9242,49.06,58,72,1.48
559,Nzega,RW,2021-05-27 02:31:07,-2.479,29.5564,53.22,95,100,4.16
560,Altay,CN,2021-05-27 02:31:07,47.8667,88.1167,80.24,20,0,5.68
561,Morgan City,US,2021-05-27 02:31:08,29.6994,-91.2068,78.03,94,1,3.74
562,Owen Sound,CA,2021-05-27 02:31:08,44.5672,-80.9435,50.9,66,0,5.01
563,Kota Belud,MY,2021-05-27 02:31:08,6.351,116.4305,89.46,60,64,4.92
564,Izhma,RU,2021-05-27 02:31:09,65.0083,53.9113,40.37,45,8,4.14
565,Ixtapa,MX,2021-05-27 02:31:09,20.7,-105.2,80.22,78,1,9.22
566,Omsukchan,RU,2021-05-27 02:31:09,62.5333,155.8,42.21,70,100,10.51
567,Leh,IN,2021-05-27 02:31:10,34.1667,77.5833,46.2,33,0,1.12
568,Harper,LR,2021-05-27 02:31:10,4.375,-7.7169,78.94,87,100,4.65
569,Viru,PE,2021-05-27 02:31:10,-8.4167,-78.75,65.5,84,26,3.36
570,The Valley,AI,2021-05-27 02:31:11,18.217,-63.0578,80.46,76,88,16.33
571,Viedma,AR,2021-05-27 02:28:14,-40.8135,-62.9967,52.63,59,100,4.25
572,Verkhnyaya Maksakovka,RU,2021-05-27 02:31:11,61.635,50.9674,37.42,87,20,4.47
573,Harrison,US,2021-05-27 02:31:11,30.4091,-89.0436,78.87,84,1,0.0
574,Sinnamary,GF,2021-05-27 02:31:12,5.3833,-52.95,77.36,92,99,8.19
575,Vila Do Maio,CV,2021-05-27 02:31:12,15.1333,-23.2167,70.59,85,3,16.58
576,Ostersund,SE,2021-05-27 02:31:13,63.1792,14.6357,41.61,65,75,6.91
577,Tilichiki,RU,2021-05-27 02:31:13,60.4667,166.1,37.2,96,100,4.88
578,Opole Lubelskie,PL,2021-05-27 02:31:13,51.1478,21.969,54.16,81,59,6.78
579,Thiers,FR,2021-05-27 02:31:14,45.8333,3.5,54.77,97,94,1.79
580,Whitehorse,CA,2021-05-27 02:28:22,60.7161,-135.0538,50.77,62,75,5.99
581,Tevaitoa,PF,2021-05-27 02:31:14,-16.7833,-151.5,81.25,72,18,11.95
582,Antalaha,MG,2021-05-27 02:31:14,-14.9003,50.2788,68.79,86,7,5.64
